date,steps,daily_movement,cal_total,high,low,medium,rest,duration,awake,efficiency
2022-12-03,6829,5.383,2979,0,347,10,637,514.0,64.5,87
2022-12-04,5143,3.541,2841,0,295,6,647,497.0,60.0,88
2022-12-05,8328,8.376,3247,1,313,43,402,507.0,81.0,84
2022-12-08,8391,7.203,3174,0,338,31,410,590.0,71.5,88
2022-12-09,7936,6.895,3185,0,342,21,411,495.0,78.0,84
2022-12-10,8345,7.5,3061,0,339,27,661,628.0,105.0,83
2022-12-11,6548,5.266,2897,0,287,8,649,497.0,79.5,84
2022-12-12,5392,4.067,3000,0,306,12,508,481.0,71.5,85
2022-12-13,6369,5.369,3042,0,310,14,497,551.0,67.5,88
2022-12-14,6394,5.133,3041,0,358,8,515,499.0,107.0,79
2022-12-15,6181,5.118,2998,0,325,15,523,498.0,133.0,73
2022-12-16,5653,4.582,2999,0,288,17,483,640.0,58.5,91
2022-12-17,5444,4.362,2856,0,252,15,627,561.0,93.0,83
2022-12-18,6473,4.886,2984,0,333,20,536,543.0,103.5,81
2022-12-19,12198,9.023,3380,1,553,28,485,518.0,91.5,82
2022-12-22,13580,14.487,3611,0,477,73,497,497.0,62.5,87
2022-12-23,10278,9.518,3247,0,350,48,551,548.0,64.0,88
2022-12-24,8476,7.272,3136,1,361,33,548,582.0,64.5,89
2022-12-25,4613,3.022,2874,0,262,8,568,556.0,92.0,83
2022-12-28,3984,2.311,2793,0,244,6,558,485.0,78.5,84
2022-12-29,5105,5.211,2849,0,160,42,598,621.0,71.5,88
2022-12-30,3724,3.002,2732,0,183,9,636,523.0,49.0,91
2022-12-31,7656,5.609,3216,0,442,15,350,492.0,71.5,85
2023-01-03,4239,2.87,2792,0,256,7,619,484.0,48.5,90
2023-01-04,6504,5.417,2963,0,306,19,581,621.0,65.5,89
2023-01-05,5786,4.691,2876,0,284,12,689,675.0,60.5,91
2023-01-06,4018,3.819,2784,2,183,14,747,626.0,58.5,91
2023-01-07,4615,3.042,2757,1,220,15,578,581.0,82.0,86
2023-01-08,4639,3.504,2771,0,257,9,687,594.0,66.5,89
2023-01-09,6911,5.96,2913,0,251,35,636,585.0,101.0,83
2023-01-10,5710,4.478,2834,1,250,23,624,554.0,52.0,91
2023-01-11,4387,2.69,2756,0,243,13,558,526.0,116.5,78
2023-01-12,5050,3.334,2783,0,258,14,475,526.0,86.0,84
2023-01-13,4665,4.125,2773,0,206,24,692,643.0,41.5,94
2023-01-14,3991,3.199,2706,0,219,11,627,624.0,80.0,87
2023-01-15,2784,1.844,2595,0,166,8,827,574.0,86.0,85
2023-01-16,3664,2.816,2691,0,203,4,572,559.0,94.0,83
2023-01-22,3317,2.323,2651,0,201,4,696,586.0,82.0,86
2023-01-25,5824,5.269,2802,0,243,16,726,521.0,85.0,84
2023-01-26,5336,4.162,2805,0,285,7,605,461.0,89.5,81
2023-01-27,2247,1.931,2576,0,100,10,510,637.0,69.5,89
2023-01-28,5340,3.903,2836,1,304,11,588,545.0,75.0,86
2023-01-29,4288,3.646,2775,3,154,18,570,495.0,66.5,87
2023-01-30,3892,2.918,2801,0,211,6,607,559.0,71.5,87
2022-08-10,6220,4.067,2874,0,224,24,438,467.0,63.5,86
2022-08-11,6365,5.137,2944,7,207,19,494,542.0,47.0,91
2022-08-12,5162,3.601,2825,0,248,9,429,546.0,76.5,86
2022-08-13,12158,10.569,3175,0,376,43,581,385.0,35.0,91
2022-08-14,6300,5.651,2891,0,249,18,512,377.0,22.5,94
2022-08-15,8671,6.582,3066,0,356,17,386,430.0,29.5,93
2022-08-16,11443,9.078,3223,10,295,43,373,432.0,21.5,95
2022-08-17,6166,4.834,2923,0,258,18,428,528.0,85.5,84
2022-08-18,8671,6.513,3004,2,253,39,486,521.0,97.5,81
2022-08-19,3108,2.092,2677,0,156,7,547,652.0,116.0,82
2022-08-20,13462,12.571,3349,16,368,40,540,431.0,46.5,89
2022-08-21,5419,4.331,2769,0,173,26,552,489.0,39.0,92
2022-08-22,6543,4.658,2899,0,285,10,491,505.0,25.5,95
2022-08-23,7800,5.697,2881,0,156,49,547,393.0,31.0,92
2022-08-24,4193,2.752,2766,1,182,7,409,471.0,25.0,95
2022-08-25,7291,5.431,2955,0,270,20,407,494.0,47.0,90
2022-08-26,5499,3.83,2796,0,193,14,521,485.0,80.5,83
2022-08-27,11546,8.533,3322,0,402,45,192,511.0,104.5,80
2022-08-28,8600,7.306,3024,0,418,17,660,327.0,41.5,87
2022-08-29,7774,5.321,3055,0,412,12,421,544.0,33.0,94
2022-08-30,7309,5.396,2987,0,343,22,532,554.0,35.0,94
2022-08-31,5270,3.327,2834,0,292,4,478,284.0,29.5,90
2022-09-01,5187,3.449,2896,0,299,8,431,531.0,27.5,95
2022-09-02,8277,5.832,3016,1,319,27,493,396.0,42.5,89
2022-09-03,8556,6.646,3059,0,343,21,392,595.0,147.0,75
2022-09-04,8605,6.549,3109,0,430,17,440,473.0,42.5,91
2022-09-05,5371,3.273,2838,0,281,11,544,507.0,35.0,93
2022-09-06,8674,5.733,3092,0,373,24,444,438.0,31.0,93
2022-09-09,6173,4.479,2874,0,223,16,468,542.0,26.5,95
2022-09-10,8403,6.556,2989,0,355,23,526,512.0,48.5,91
2022-09-11,9775,8.291,3106,2,336,40,473,521.0,63.5,88
2022-09-12,8032,5.604,3078,0,389,22,451,445.0,40.5,91
2022-09-13,7230,4.786,2954,0,276,19,470,529.0,72.0,86
2022-09-14,7018,5.419,2933,0,280,18,471,510.0,171.5,66
2022-09-15,6615,4.964,2942,1,259,21,458,372.0,23.5,94
2022-09-16,7047,4.303,3067,0,287,11,38,206.0,19.0,91
2022-09-17,9048,7.157,2945,0,257,23,541,602.0,170.5,72
2022-09-18,5961,5.024,2900,11,215,15,631,526.0,62.0,88
2022-09-19,5051,4.0,2803,0,212,9,495,530.0,136.5,74
2022-09-20,11395,9.728,3184,2,284,62,459,528.0,194.5,63
2022-09-21,8755,6.83,3031,0,385,14,564,645.0,175.0,73
2022-09-22,11649,8.051,3228,0,478,34,572,383.0,62.5,84
2022-09-23,5945,3.469,2879,0,375,4,408,507.0,44.0,91
2022-09-24,6558,4.978,2928,0,342,11,507,639.0,172.0,73
2022-09-25,6544,4.557,2906,0,329,11,596,384.0,34.5,91
2022-09-26,7443,5.561,3006,0,298,22,415,469.0,22.5,95
2022-09-27,7473,6.056,3003,0,291,27,444,560.0,182.5,67
2022-09-28,10789,9.069,3208,3,275,59,482,548.0,137.5,75
2022-09-29,6565,5.087,2913,0,246,17,499,525.0,54.0,90
2022-09-30,7010,5.378,2876,1,284,9,551,480.0,39.0,92
2022-10-01,7984,6.25,2975,0,319,20,380,376.0,27.0,93
2022-10-02,7644,7.132,2620,0,299,10,517,524.0,75.5,86
2022-10-03,9117,7.168,2688,0,353,21,514,476.0,30.0,94
2022-10-04,8896,6.724,2652,0,289,26,495,402.0,43.0,89
2022-10-05,7426,5.804,2634,0,269,28,377,499.0,68.0,86
2022-10-06,8282,5.9,2767,1,428,12,347,354.0,21.5,94
2022-10-07,8734,6.601,2687,0,364,21,492,582.0,170.5,71
2022-10-08,6264,4.679,2627,0,264,19,382,549.0,118.5,78
2022-10-09,8924,6.917,2668,0,416,11,680,418.0,35.0,92
2022-10-10,6905,5.03,2641,0,307,11,374,369.0,28.5,92
2022-10-11,6737,5.103,2634,0,299,19,398,427.0,39.0,91
2022-10-12,6907,5.134,2544,0,267,23,537,600.0,131.0,78
2022-10-15,9155,7.339,2717,0,398,18,370,530.0,59.0,89
2022-10-16,8361,6.304,2558,0,313,20,621,481.0,97.0,80
2022-10-17,5198,3.659,2464,0,297,5,501,618.0,100.5,84
2022-10-18,5351,4.028,2465,0,283,7,573,526.0,83.5,84
2022-10-19,7817,5.897,2632,0,303,29,469,467.0,45.0,90
2022-10-20,7791,6.235,2642,0,377,13,426,330.0,41.0,88
2022-10-23,10698,8.39,2721,0,366,33,521,503.0,63.5,87
2022-10-24,5062,3.6,2458,0,267,6,532,502.0,41.0,92
2022-10-27,4714,3.155,2463,0,251,5,540,602.0,162.0,73
2022-10-28,6386,4.736,2544,0,298,10,499,701.0,173.5,75
2022-10-29,4759,3.637,2440,2,235,10,669,412.0,26.0,94
2022-11-03,5288,3.668,2487,0,290,3,459,507.0,63.5,87
2022-11-04,4279,3.143,2432,0,231,4,523,601.0,137.0,77
2022-11-05,3624,2.703,2309,0,188,4,435,519.0,133.0,74
2022-11-06,5216,3.93,2412,0,217,9,552,548.0,129.0,76
2022-11-07,5810,4.207,2504,0,317,9,547,495.0,69.0,86
2022-11-08,4500,2.998,2456,0,266,2,447,614.0,151.5,75
2022-11-09,5929,4.338,2526,0,282,5,468,425.0,52.5,88
2022-11-10,4979,3.655,2428,0,235,2,473,543.0,94.0,83
2022-11-11,8830,6.368,2678,0,381,16,498,568.0,35.0,94
2022-11-12,3387,2.677,2321,0,179,5,481,514.0,98.0,81
2022-11-13,9533,7.386,2641,0,395,11,533,476.0,68.5,86
2022-11-14,4457,3.349,2431,0,200,7,429,546.0,128.5,76
2022-11-15,4678,3.438,2472,0,247,2,460,462.0,123.0,73
2022-11-16,5093,3.619,2463,0,183,17,478,511.0,55.5,89
2022-11-17,7930,6.321,2589,0,277,27,477,568.0,125.0,78
2022-11-18,3444,2.225,2362,0,185,1,527,550.0,89.5,84
2022-11-19,3550,2.69,2325,0,171,4,468,494.0,59.5,88
2022-11-20,5635,4.241,2437,0,284,6,630,488.0,52.5,89
2022-11-21,4794,3.267,2429,0,223,2,510,522.0,41.0,92
2022-11-22,5859,4.358,2546,1,269,12,373,446.0,131.5,71
2022-11-23,7468,6.018,2611,0,240,20,440,573.0,138.0,76
2022-11-24,5382,3.844,2473,0,237,8,450,537.0,133.0,75
2022-11-25,5041,4.159,2469,0,252,2,492,562.0,134.0,76
2022-11-26,6157,5.321,2562,1,252,15,434,453.0,69.5,85
2022-11-27,9067,7.154,2674,1,343,37,543,294.0,34.5,88
2022-11-28,5743,4.038,2476,0,162,22,378,547.0,93.0,83
2022-11-29,6115,5.587,2528,0,213,35,466,408.0,54.0,87
2022-11-30,5065,4.042,2489,0,201,11,383,572.0,165.0,71
2022-12-01,4983,3.948,2455,0,191,14,470,454.0,66.0,85
2022-12-02,6373,5.234,2588,1,289,8,411,647.0,202.0,69
2022-12-03,2768,1.857,2306,0,149,1,530,463.0,93.0,80
2022-12-04,5096,3.64,2455,0,240,6,502,575.0,155.0,73
2022-12-07,6129,4.668,2276,0,256,17,420,458.0,48.5,89
2022-12-08,5986,4.781,2282,0,224,21,347,494.0,161.5,67
2022-12-09,5478,3.765,2285,1,310,5,492,538.0,54.5,90
2022-12-10,6911,6.114,2295,0,289,14,486,471.0,79.0,83
2022-12-11,4144,4.017,2127,0,159,11,512,470.0,86.0,82
2022-12-12,2162,1.554,2047,0,125,1,478,506.0,102.0,80
2022-12-13,6800,5.99,2328,0,283,18,393,465.0,117.5,75
2022-12-14,5733,4.275,2244,0,250,13,477,424.0,54.5,87
2022-12-15,6624,5.519,2304,0,230,29,377,333.0,41.5,88
2022-12-16,6265,4.837,2301,1,284,14,376,708.0,218.5,69
2022-12-17,4492,3.854,2115,0,168,15,552,555.0,115.0,79
2022-12-18,5773,5.678,2173,0,197,13,579,299.0,27.0,91
2022-12-19,9370,8.374,2424,0,324,28,412,556.0,83.5,85
2022-12-20,7677,6.803,2331,0,333,13,570,593.0,219.0,63
2022-12-21,5239,3.941,2212,0,271,4,455,490.0,67.5,86
2022-12-22,5049,3.884,2242,1,264,5,422,607.0,129.5,79
2022-12-23,6657,5.576,2262,0,298,10,577,387.0,80.0,79
2022-12-24,4880,3.901,2208,0,242,6,447,572.0,101.5,82
2022-12-25,5637,4.424,2211,0,194,25,494,617.0,197.0,68
2022-12-26,3735,3.033,2134,0,197,3,576,546.0,142.5,74
2022-12-27,8493,6.998,2337,0,289,21,556,599.0,190.0,68
2022-12-28,4325,3.408,2180,0,218,5,499,286.0,40.0,86
2022-12-29,4003,3.44,2197,0,176,13,377,439.0,63.0,86
2022-12-30,3379,2.375,2144,0,164,0,390,494.0,70.5,86
2022-12-31,6623,5.436,2311,0,270,6,334,386.0,65.5,83
2023-01-01,2189,1.64,2038,0,123,1,476,531.0,76.0,86
2023-01-02,5722,4.263,2231,0,251,7,479,466.0,85.5,82
2023-01-03,5184,4.381,2209,0,230,17,533,655.0,229.5,65
2023-01-04,5076,4.221,2217,0,215,11,564,394.0,67.5,83
2023-01-05,2873,2.125,2093,0,164,0,459,474.0,57.5,88
2023-01-06,5295,4.412,2202,0,243,9,447,586.0,160.5,73
2023-01-07,4732,3.732,2197,0,219,8,529,423.0,67.0,84
2023-01-11,3349,2.065,2117,0,176,5,438,720.0,374.0,48
2023-01-12,4668,3.043,2177,0,295,2,467,325.0,118.0,64
2023-01-13,4993,3.166,2220,0,272,9,309,390.0,97.0,75
2023-01-14,4159,2.772,2129,0,206,10,586,521.0,204.5,61
2023-01-15,5071,3.839,2155,0,227,9,488,744.0,310.0,58
2023-01-16,5355,4.177,2201,1,259,5,456,502.0,159.0,68
2023-01-17,2423,1.7,2007,0,135,0,598,638.0,237.0,63
2023-01-18,4705,3.352,2129,0,229,8,517,443.0,126.5,71
2023-01-19,3927,2.772,2131,0,211,2,494,579.0,214.0,63
2023-01-20,3630,2.389,2137,0,201,1,435,715.0,280.5,61
2023-01-21,6261,5.14,2199,2,292,10,655,701.0,279.5,60
2023-01-22,5129,3.988,2185,0,244,6,446,559.0,143.5,74
2023-01-23,6904,5.378,2248,0,258,20,477,480.0,122.0,75
2022-08-20,16275,14.614,2835,0,497,44,488,592.0,120.0,80
2022-08-21,10928,9.571,2648,1,435,32,482,437.0,31.5,93
2022-08-22,9363,7.941,2596,2,373,32,405,417.0,35.5,91
2022-08-23,9675,7.452,2558,1,360,26,427,456.0,30.5,93
2022-08-24,8419,7.533,2539,3,324,33,431,451.0,56.5,87
2022-08-25,10951,9.476,2653,1,342,44,419,439.0,46.0,90
2022-08-26,16673,14.419,2884,0,498,61,414,458.0,29.0,94
2022-08-27,15241,13.647,2842,0,485,60,500,589.0,116.0,80
2022-08-30,9107,8.059,2576,0,320,46,416,427.0,23.0,95
2022-08-31,11173,9.542,2683,3,359,50,349,419.0,103.5,75
2022-09-01,11654,11.161,2701,0,335,65,440,433.0,22.5,95
2022-09-02,7592,6.426,2460,1,265,34,376,447.0,55.0,88
2022-09-03,20096,18.509,3107,1,590,84,442,478.0,45.5,90
2022-09-04,15367,14.145,2895,0,516,62,470,450.0,47.5,89
2022-09-05,12933,11.122,2724,2,366,57,429,422.0,51.0,88
2022-09-08,10637,9.285,2673,3,311,66,425,428.0,51.5,88
2022-09-09,11101,10.193,2660,1,322,64,422,434.0,39.5,91
2022-09-10,12234,10.601,2722,3,429,47,494,572.0,148.0,74
2022-09-11,3599,3.141,2120,1,118,10,467,446.0,63.0,86
2022-09-12,10775,9.442,2643,1,402,40,439,452.0,45.0,90
2022-09-13,9554,8.627,2575,0,330,43,443,444.0,34.0,92
2022-09-14,10952,9.902,2680,1,381,39,425,424.0,36.5,91
2022-09-17,18408,16.767,3008,3,537,69,438,587.0,68.5,88
2022-09-18,13802,11.884,2723,0,462,47,579,428.0,19.5,95
2022-09-19,8129,7.4,2481,2,320,34,479,502.0,56.5,89
2022-09-20,10635,9.495,2595,3,373,46,582,464.0,67.0,86
2022-09-21,14203,13.673,2787,6,329,82,652,418.0,54.5,87
2022-09-22,7754,6.185,2508,3,312,26,401,451.0,81.5,82
2022-09-23,1705,1.456,2050,0,77,2,401,550.0,90.5,84
2022-09-24,17961,16.787,2556,1,525,64,510,477.0,57.0,88
2022-09-25,18246,17.781,2682,31,499,67,482,483.0,41.0,92
2022-09-26,13223,12.1,2383,3,423,63,483,430.0,61.0,86
2022-09-27,8321,7.267,2136,2,243,40,404,455.0,59.0,87
2022-09-28,12113,11.182,2390,4,328,74,425,480.0,56.5,88
2022-09-29,6907,5.656,2124,1,309,21,432,426.0,44.5,90
2022-09-30,7627,6.324,2157,2,323,21,401,448.0,57.5,87
2022-10-01,16394,14.22,2574,1,624,62,398,507.0,51.5,90
2022-10-02,1739,1.465,1730,0,40,13,528,406.0,40.0,90
2022-10-03,7809,6.789,2157,3,271,33,403,448.0,31.0,93
2022-10-04,8927,7.453,2222,2,360,25,426,440.0,39.0,91
2022-10-05,10284,8.895,2278,1,395,42,452,437.0,16.5,96
2022-10-06,11601,9.125,2294,2,399,48,382,463.0,53.0,89
2022-10-07,8597,7.192,2160,3,330,32,563,447.0,60.5,86
2022-10-08,17362,15.286,2523,1,491,92,483,606.0,109.0,82
2022-10-09,17294,15.857,2522,2,463,90,531,471.0,29.0,94
2022-10-10,12142,11.059,2302,1,357,55,453,491.0,49.5,90
2022-10-11,12947,11.274,2381,3,392,65,474,513.0,31.5,94
2022-10-12,14951,13.028,2476,1,519,57,441,449.0,40.5,91
2022-10-26,8923,7.195,2203,3,388,22,462,443.0,22.5,95
2022-10-27,14871,12.887,2456,4,481,61,440,460.0,60.5,87
2022-10-28,10384,9.387,2248,3,379,28,472,514.0,37.5,93
2022-10-31,9103,7.922,2209,1,340,38,455,508.0,29.5,94
2022-11-01,10719,9.389,2211,0,347,41,549,475.0,63.5,87
2022-11-02,8783,7.645,2139,3,347,25,594,482.0,62.5,87
2022-11-03,3731,3.256,1858,1,142,11,477,448.0,54.0,88
2022-11-04,10266,9.335,2230,0,382,39,474,436.0,48.5,89
2022-11-05,15440,14.734,2500,0,506,68,462,587.0,43.0,93
2022-11-06,6999,5.971,2058,1,301,20,607,462.0,48.0,90
2022-11-07,8754,7.808,2200,1,383,23,410,453.0,91.5,80
2022-11-08,9152,7.467,2191,2,387,19,489,485.0,60.0,88
2022-08-25,7204,5.681,2548,0,318,13,466,481.0,46.0,90
2022-08-26,5483,4.389,2458,0,219,7,416,525.0,52.0,90
2022-08-27,14895,12.52,3018,0,522,36,535,546.0,55.5,90
2022-08-28,8931,6.922,2634,0,377,5,690,568.0,94.0,83
2022-08-29,13573,10.94,2960,1,585,10,558,614.0,105.0,83
2022-09-01,7570,5.995,2559,0,344,3,469,510.0,78.5,85
2022-09-02,7297,5.474,2560,0,319,14,438,583.0,117.0,80
2022-09-03,13599,11.216,3028,13,536,34,498,488.0,50.0,90
2022-09-04,13622,10.351,3017,4,576,27,521,464.0,62.0,87
2022-09-05,6873,5.457,2513,0,303,5,467,437.0,44.5,90
2022-09-06,7222,7.515,2646,0,219,43,420,475.0,94.0,80
2022-09-07,10505,9.921,2829,0,318,47,437,463.0,64.5,86
2022-09-08,7423,6.36,2574,0,337,10,482,465.0,56.5,88
2022-09-09,8814,6.714,2722,0,341,17,353,442.0,55.5,87
2022-09-10,17343,17.37,3353,2,579,65,508,552.0,70.0,87
2022-09-11,15098,16.13,3230,4,500,64,566,527.0,80.0,85
2022-09-14,13136,10.692,2970,8,498,35,494,495.0,72.0,85
2022-09-15,15577,13.606,3105,5,566,35,515,478.0,78.0,84
2022-09-16,19166,18.321,2939,0,645,70,481,593.0,92.0,84
2022-09-17,11662,10.519,2503,0,420,38,498,576.0,103.5,82
2022-09-18,12953,11.507,2602,2,579,31,538,485.0,71.5,85
2022-09-19,7404,6.021,2215,0,306,9,459,458.0,76.0,83
2022-09-20,5028,3.865,2094,0,198,18,491,488.0,61.5,87
2022-09-21,6358,4.849,2171,0,271,13,406,450.0,43.0,90
2022-09-22,8703,6.959,2293,0,371,8,465,485.0,49.0,90
2022-09-23,5058,3.534,2124,0,268,4,466,579.0,92.5,84
2022-09-24,12246,9.81,2541,3,454,31,501,524.0,59.5,89
2022-09-27,8543,7.042,2282,0,351,21,460,502.0,54.0,89
2022-09-28,5429,4.425,2128,0,263,9,454,490.0,81.5,83
2022-09-29,14088,11.864,2683,2,635,30,486,530.0,103.0,81
2022-09-30,6790,5.421,2193,0,286,10,438,587.0,97.5,83
2022-10-01,10886,8.736,2422,0,469,13,589,540.0,55.0,90
2022-10-02,15594,13.426,2617,0,486,54,612,498.0,67.0,87
2022-10-03,7812,6.649,2261,0,329,16,464,480.0,49.0,90
2022-10-04,7888,6.818,2255,0,323,16,468,498.0,85.0,83
2022-10-05,5968,4.811,2159,0,283,11,499,510.0,61.0,88
2022-10-06,12845,9.527,2585,0,624,29,483,481.0,68.5,86
2022-10-07,15018,11.886,2628,3,533,47,490,594.0,84.5,86
2022-10-08,15767,17.111,2842,0,533,55,483,482.0,56.5,88
2022-10-09,12855,9.899,2546,0,542,41,553,448.0,86.0,81
2022-10-10,6807,5.47,2210,0,293,20,420,434.0,41.5,90
2022-10-11,6768,5.398,2194,0,307,11,482,493.0,51.5,90
2022-10-12,7234,5.642,2229,0,326,12,440,451.0,48.5,89
2022-10-13,6862,5.442,2188,1,297,7,446,489.0,63.5,87
2022-10-14,4845,3.765,2095,0,250,2,458,570.0,99.5,83
2022-10-15,12322,10.288,2535,6,459,21,482,541.0,65.0,88
2022-10-16,17513,16.362,2812,0,546,89,555,437.0,60.0,86
2022-10-17,8896,7.553,2290,0,331,16,461,475.0,96.0,80
2022-10-18,6813,5.629,2204,0,297,12,464,488.0,43.0,91
2022-10-19,6032,4.851,2167,2,285,9,464,471.0,55.0,88
2022-10-22,9126,6.781,2391,7,431,11,526,536.0,82.0,85
2022-10-23,10777,8.141,2419,0,514,9,634,507.0,72.0,86
2022-10-24,7521,5.715,2239,0,360,8,517,482.0,65.5,86
2022-10-25,6728,5.083,2193,0,321,8,511,499.0,48.5,90
2022-10-26,7985,6.873,2243,0,312,16,496,510.0,54.0,89
2022-10-27,7139,5.943,2224,6,273,15,482,488.0,47.5,90
2022-10-28,6593,5.327,2209,0,296,17,445,436.0,44.5,90
2022-10-29,18485,17.906,2979,0,643,104,375,482.0,70.0,85
2022-10-30,9931,7.226,2402,0,477,19,546,597.0,114.5,81
2022-10-31,11933,8.89,2532,4,553,17,479,599.0,100.5,83
2022-11-01,10265,7.612,2418,0,531,11,571,489.0,65.0,87
2022-11-02,14374,11.268,2592,0,602,7,500,506.0,60.0,88
2022-11-03,14103,11.749,2584,1,463,59,551,544.0,92.5,83
2022-11-04,15933,13.774,2709,7,501,62,453,500.0,54.0,89
2022-11-05,14807,19.86,3059,46,444,47,484,518.0,104.5,80
2022-11-06,11426,8.699,2455,0,511,9,516,463.0,47.0,90
2022-11-07,8041,6.375,2267,0,350,10,397,453.0,87.0,81
2022-11-08,9258,7.128,2395,0,393,24,476,486.0,35.5,93
2022-11-09,7635,5.974,2233,0,340,9,478,483.0,51.0,89
2022-11-10,6927,5.56,2196,0,294,17,492,509.0,40.5,92
2022-11-11,10243,7.896,2433,0,401,33,442,615.0,123.0,80
2022-11-12,14673,15.115,2854,7,506,68,461,507.0,89.0,82
2022-11-13,10090,7.826,2416,0,461,13,492,474.0,98.0,79
2022-11-14,7245,5.743,2206,0,331,6,470,470.0,61.0,87
2022-11-15,7576,5.821,2237,0,312,21,456,475.0,58.0,88
2022-11-16,4341,3.019,2053,0,210,7,510,630.0,103.5,84
2022-11-17,9205,6.878,2355,0,429,15,580,585.0,97.5,83
2022-11-18,8502,6.784,2329,0,411,10,514,600.0,100.0,83
2022-11-21,8944,6.989,2335,0,423,9,559,572.0,86.5,85
2022-11-22,14913,13.075,2674,3,559,40,527,352.0,22.5,94
2022-11-23,5477,4.421,2156,0,291,7,435,481.0,82.0,83
2022-11-24,6094,5.175,2211,5,282,15,434,460.0,53.5,88
2022-11-25,5885,4.549,2154,0,283,7,500,581.0,81.5,86
2022-11-26,13189,12.09,2681,9,530,55,451,460.0,42.0,91
2022-11-27,11826,10.03,2560,6,470,31,481,505.0,113.0,78
2022-11-28,6689,4.99,2230,4,346,10,591,538.0,71.5,87
2022-11-29,7471,5.901,2303,0,420,6,606,493.0,51.0,90
2022-11-30,7178,5.901,2219,0,306,9,443,471.0,60.5,87
2022-12-01,7566,6.632,2261,0,311,18,463,502.0,55.5,89
2022-12-04,9532,7.735,2392,1,454,15,619,455.0,120.0,74
2022-12-05,7979,6.778,2304,2,345,20,440,550.0,122.0,78
2022-12-06,13694,13.488,2702,7,498,76,543,515.0,97.0,81
2022-12-07,9079,7.455,2341,0,412,13,478,568.0,69.5,88
2022-12-08,11647,10.061,2484,1,485,30,582,553.0,59.0,89
2022-12-09,10335,9.33,2423,1,404,28,538,552.0,90.0,84
2022-12-10,12065,10.441,2549,0,494,34,483,413.0,51.0,88
2022-12-11,9732,8.226,2425,2,428,19,547,580.0,79.5,86
2022-12-12,8334,5.54,2352,1,467,13,498,560.0,122.0,78
2022-12-13,12496,10.546,2571,3,528,39,586,506.0,61.0,88
2022-12-16,11623,10.413,2493,4,463,21,593,525.0,53.5,90
2022-12-17,13209,11.827,2587,0,498,34,545,525.0,137.5,74
2022-12-18,9835,8.134,2405,0,411,15,553,588.0,85.0,86
2022-12-19,19935,18.786,2933,4,656,53,520,587.0,120.0,80
2022-12-20,12148,10.06,2527,0,519,29,500,530.0,86.0,84
2022-12-21,8210,6.27,2322,0,382,16,523,561.0,109.0,81
2022-12-22,12822,10.659,2627,1,602,22,398,432.0,120.5,72
2022-12-23,12963,12.054,2696,1,572,47,447,493.0,125.0,75
2022-12-24,8890,7.193,2383,0,405,17,447,537.0,158.5,70
2022-12-27,12476,11.03,2542,0,471,37,575,521.0,101.0,81
2022-12-28,10141,8.113,2454,0,458,22,460,582.0,118.0,80
2022-12-29,11039,10.539,2524,5,410,50,524,475.0,75.0,84
2022-12-30,8117,6.206,2314,0,418,5,538,538.0,83.0,85
2023-01-02,12163,10.792,2561,0,444,65,570,569.0,86.5,85
2023-01-03,12247,11.826,2649,2,528,40,515,536.0,86.0,84
2023-01-04,10518,8.774,2458,0,454,25,535,502.0,85.0,83
2023-01-05,10506,11.791,2638,0,414,61,416,535.0,99.0,81
2023-01-08,9872,8.225,2403,2,384,35,584,504.0,84.5,83
2023-01-09,12660,12.29,2624,0,485,47,513,464.0,65.0,86
2023-01-10,7936,6.353,2318,0,372,15,525,565.0,79.5,86
2023-01-11,9904,8.274,2459,1,499,18,500,530.0,92.0,83
2023-01-12,8881,6.926,2372,1,445,14,510,508.0,84.5,83
2023-01-13,11419,8.377,2514,0,609,10,486,586.0,116.5,80
2023-01-14,10960,8.787,2502,0,542,16,482,528.0,91.5,83
2023-01-15,10886,9.295,2484,2,398,47,504,525.0,102.5,80
2023-01-16,8924,7.032,2404,0,459,16,440,351.0,57.0,84
2023-01-17,10473,8.457,2434,0,470,25,527,449.0,47.0,90
2023-01-18,18766,19.396,2980,2,620,64,485,540.0,128.5,76
2023-01-19,10671,8.747,2441,0,483,8,435,502.0,119.5,76
2023-01-20,14879,13.313,2630,0,557,22,533,492.0,94.0,81
2023-01-21,11091,9.699,2478,0,476,21,477,495.0,83.5,83
2023-01-22,12631,11.285,2556,0,533,16,476,511.0,116.5,77
2023-01-23,10283,7.669,2447,1,519,18,521,490.0,70.0,86
2023-01-24,8246,6.59,2378,1,423,16,436,548.0,178.0,68
2023-01-25,8252,6.267,2309,0,367,17,567,528.0,88.0,83
2023-01-26,9422,7.237,2405,1,509,8,548,548.0,110.0,80
2023-01-27,12375,11.112,2538,1,452,51,578,561.0,88.5,84
2023-01-28,9570,7.365,2437,1,511,12,518,511.0,96.0,81
2023-01-29,8830,10.865,2568,0,404,49,569,558.0,96.5,83
2023-01-30,10392,8.88,2450,2,478,19,574,545.0,101.0,81
2023-01-31,10579,9.223,2495,0,453,35,485,477.0,63.5,87
2023-02-01,12300,12.044,2615,1,435,84,465,519.0,120.5,77
2023-02-02,10863,11.602,2582,0,395,92,571,487.0,91.5,81
2023-02-03,11806,10.085,2522,0,500,25,461,556.0,93.0,83
2023-02-04,10748,8.986,2480,2,465,31,563,457.0,70.0,85
